timestamp,hr,spo2,temp,acc_mag
1770614095367.7095,71.76079734219269,98,36.8,1.0
1770614097367.7095,74.22680412371133,98,36.8,1.0
1770614099367.7095,76.59574468085107,98,36.8,1.0
1770614101367.7095,77.6978417266187,98,36.8,1.0
1770614103367.7095,76.32508833922262,98,36.8,1.0
1770614105367.7095,74.48275862068965,98,36.8,1.0
1770614107367.7095,71.2871287128713,98,36.8,1.0
1770614109367.7095,72.97297297297298,98,36.8,1.0
1770614111367.7095,73.72013651877133,98,36.8,1.0
1770614113367.7095,77.14285714285714,98,36.8,1.0
1770614115367.7095,75.0,98,36.8,1.0
1770614117367.7095,76.05633802816902,98,36.8,1.0
1770614119367.7095,75.26132404181185,98,36.8,1.0
1770614121367.7095,73.22033898305085,98,36.8,1.0
1770614123367.7095,69.90291262135922,98,36.8,1.0
1770614125367.7095,72.48322147651007,98,36.8,1.0
1770614127367.7095,76.05633802816902,98,36.8,1.0
1770614129367.7095,76.86832740213524,98,36.8,1.0
1770614131367.7095,75.52447552447553,98,36.8,1.0
1770614133367.7095,72.48322147651007,98,36.8,1.0
1770614135367.7095,72.72727272727273,98,36.8,1.0
1770614137367.7095,72.0,98,36.8,1.0
1770614139367.7095,72.48322147651007,98,36.8,1.0
1770614141367.7095,72.97297297297298,98,36.8,1.0
1770614143367.7095,75.0,98,36.8,1.0
1770614145367.7095,77.41935483870968,98,36.8,1.0
1770614147367.7095,75.26132404181185,98,36.8,1.0
1770614149367.7095,73.97260273972603,98,36.8,1.0
1770614151367.7095,69.90291262135922,98,36.8,1.0
1770614153367.7095,70.81967213114754,98,36.8,1.0
1770614155367.7095,73.97260273972603,98,36.8,1.0
1770614157367.7095,75.52447552447553,98,36.8,1.0
1770614159367.7095,76.05633802816902,98,36.8,1.0
1770614161367.7095,75.26132404181185,98,36.8,1.0
1770614163367.7095,73.97260273972603,98,36.8,1.0
1770614165367.7095,72.72727272727273,98,36.8,1.0
1770614167367.7095,70.58823529411765,98,36.8,1.0
1770614169367.7095,70.81967213114754,98,36.8,1.0
1770614171367.7095,74.22680412371133,98,36.8,1.0
1770614173367.7095,77.9783393501805,98,36.8,1.0
1770614175367.7095,75.0,98,36.8,1.0
1770614177367.7095,74.74048442906575,98,36.8,1.0
1770614179367.7095,73.72013651877133,98,36.8,1.0
1770614181367.7095,71.76079734219269,98,36.8,1.0
1770614183367.7095,73.22033898305085,98,36.8,1.0
1770614185367.7095,72.48322147651007,98,36.8,1.0
1770614187367.7095,75.26132404181185,98,36.8,1.0
1770614189367.7095,76.86832740213524,98,36.8,1.0
1770614191367.7095,77.14285714285714,98,36.8,1.0
1770614193367.7095,73.46938775510205,98,36.8,1.0
1770614195367.7095,73.22033898305085,98,36.8,1.0
1770614197367.7095,69.45337620578778,98,36.8,1.0
1770614199367.7095,72.24080267558529,98,36.8,1.0
1770614201367.7095,75.78947368421053,98,36.8,1.0
1770614203367.7095,76.32508833922262,98,36.8,1.0
1770614205367.7095,75.0,98,36.8,1.0
1770614207367.7095,75.78947368421053,98,36.8,1.0
1770614209367.7095,72.97297297297298,98,36.8,1.0
1770614211367.7095,72.48322147651007,98,36.8,1.0
1770614213367.7095,71.52317880794702,98,36.8,1.0
1770614215367.7095,72.97297297297298,98,36.8,1.0
1770614217367.7095,77.6978417266187,98,36.8,1.0
1770614219367.7095,80.0,98,36.8,1.0
1770614221367.7095,75.52447552447553,98,36.8,1.0
1770614223367.7095,72.97297297297298,98,36.8,1.0
1770614225367.7095,73.97260273972603,98,36.8,1.0
1770614227367.7095,71.52317880794702,98,36.8,1.0
1770614229367.7095,73.22033898305085,98,36.8,1.0
1770614231367.7095,76.32508833922262,98,36.8,1.0
1770614233367.7095,80.89887640449437,98,36.8,1.0
1770614235367.7095,72.24080267558529,98,36.8,1.0
1770614237367.7095,76.59574468085107,98,36.8,1.0
1770614239367.7095,72.24080267558529,98,36.8,1.0
1770614241367.7095,69.6774193548387,98,36.8,1.0
1770614243367.7095,72.72727272727273,98,36.8,1.0
1770614245367.7095,74.74048442906575,98,36.8,1.0
1770614247367.7095,77.41935483870968,98,36.8,1.0
1770614249367.7095,76.05633802816902,98,36.8,1.0
1770614251367.7095,75.26132404181185,98,36.8,1.0
1770614253367.7095,75.26132404181185,98,36.8,1.0
1770614255367.7095,73.72013651877133,98,36.8,1.0
1770614257367.7095,70.81967213114754,98,36.8,1.0
1770614259367.7095,72.72727272727273,98,36.8,1.0
1770614261367.7095,77.41935483870968,98,36.8,1.0
1770614263367.7095,78.54545454545455,98,36.8,1.0
1770614265367.7095,76.86832740213524,98,36.8,1.0
1770614267367.7095,77.9783393501805,98,36.8,1.0
1770614269367.7095,72.48322147651007,98,36.8,1.0
1770614271367.7095,72.48322147651007,98,36.8,1.0
1770614273367.7095,75.26132404181185,98,36.8,1.0
1770614275367.7095,76.59574468085107,98,36.8,1.0
1770614277367.7095,76.05633802816902,98,36.8,1.0
1770614279367.7095,77.14285714285714,98,36.8,1.0
1770614281367.7095,78.83211678832117,98,36.8,1.0
1770614283367.7095,76.32508833922262,98,36.8,1.0
1770614285367.7095,73.22033898305085,98,36.8,1.0
1770614287367.7095,70.81967213114754,98,36.8,1.0
1770614289367.7095,74.22680412371133,98,36.8,1.0
1770614291367.7095,77.9783393501805,98,36.8,1.0
1770614293367.7095,77.14285714285714,98,36.8,1.0
1770614295367.7095,75.78947368421053,98,36.8,1.0
1770614297367.7095,76.05633802816902,98,36.8,1.0
1770614299367.7095,75.26132404181185,98,36.8,1.0
1770614301367.7095,73.46938775510205,98,36.8,1.0
1770614303367.7095,73.22033898305085,98,36.8,1.0
1770614305367.7095,74.48275862068965,98,36.8,1.0
1770614307367.7095,77.6978417266187,98,36.8,1.0
1770614309367.7095,77.41935483870968,98,36.8,1.0
1770614311367.7095,77.6978417266187,98,36.8,1.0
1770614313367.7095,74.22680412371133,98,36.8,1.0
1770614315367.7095,74.22680412371133,98,36.8,1.0
1770614317367.7095,72.72727272727273,98,36.8,1.0
1770614319367.7095,75.0,98,36.8,1.0
1770614321367.7095,78.26086956521739,98,36.8,1.0
1770614323367.7095,77.14285714285714,98,36.8,1.0
1770614325367.7095,77.14285714285714,98,36.8,1.0
1770614327367.7095,76.59574468085107,98,36.8,1.0
1770614329367.7095,76.59574468085107,98,36.8,1.0
1770614331367.7095,72.0,98,36.8,1.0
1770614333367.7095,73.46938775510205,98,36.8,1.0
1770614335367.7095,76.32508833922262,98,36.8,1.0
1770614337367.7095,80.0,98,36.8,1.0
1770614339367.7095,77.6978417266187,98,36.8,1.0
1770614341367.7095,76.32508833922262,98,36.8,1.0
1770614343367.7095,75.78947368421053,98,36.8,1.0
1770614345367.7095,74.22680412371133,98,36.8,1.0
